WindSpeed_080m,WindSpeed_100m,WindSpeed_120m,WindDirection_080m,WindDirection_100m,WindDirection_120m,Temperature_080m,Temperature_100m,Temperature_120m,SpecificHumidity_100m,TurbulentKineticEnergy_100m,GlobalHorizontalIrradiance,SurfacePressure,Wind_Regression_Exponent,Wind_Regression_Initial_Value,Extraterrestrial_Irradiance,Global_Horizontal_Irradiance,Direct_Normal_Irradiance,Diffuse_Horizontal_Irradiance,Temperature,Wind_Direction_Ground,Wind_Speed_Ground,Albedo,Wind Output (kWh),Useable Wind Output (kWh),Wind Curtailment (kWh),Total Wind Output (kWh),Solar Output (kWh),Useable Solar Output (kWh),Solar Curtailment (kWh),Total Solar Output (kWh),Load (kWh)
6.866666666666667,7.416666666666668,7.916666666666668,308.1666666666667,308.6666666666667,309.6666666666667,-19.633333333333333,-19.8,-19.95,0.0006516666666666668,0.4,0.0,997.7015,0.3507264112032946,0.3894105545281064,0.0,0.0,0.0,0.0,-13.3,220,4.2,0.6000000000000001,110.43922418369576,110.43922418369576,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,900.1477606922823
6.966666666666666,7.466666666666666,7.899999999999999,309.5,310.3333333333333,311.0,-19.983333333333327,-20.166666666666668,-20.35,0.0006266666666666666,0.5,0.0,998.1646666666667,0.3100979686304452,0.5823151193091665,0.0,0.0,0.0,0.0,-13.8,220,4.2,0.6000000000000001,122.34728815094618,122.34728815094618,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,920.7933591295888
6.8500000000000005,7.333333333333332,7.75,310.1666666666667,311.0,312.0,-20.25,-20.416666666666664,-20.6,0.0006066666666666666,0.55,0.0,998.5536666666667,0.3044913008011597,0.5900329405052229,0.0,0.0,0.0,0.0,-13.7,220,4.7,0.6000000000000001,117.56836457808087,117.56836457808087,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,946.0965256925996
6.9,7.349999999999999,7.75,310.5,311.0,312.0,-20.366666666666667,-20.566666666666666,-20.766666666666666,0.0005933333333333332,0.6166666666666666,0.0,998.9323333333333,0.2863894691608387,0.6763296075508687,73.8888888888889,21.944444444444446,0.0,21.944444444444446,-12.7,220,5.0,0.6000000000000001,123.05839201828684,123.05839201828684,0.0,969412.5495984514,3.5744453701450145,3.5744453701450145,0.0,1279611.3997247424,965.8340406928784
7.1000000000000005,7.550000000000002,7.899999999999999,311.3333333333333,311.8333333333333,312.1666666666667,-20.55,-20.766666666666673,-20.966666666666672,0.0005733333333333332,0.7833333333333332,0.0,999.3041666666667,0.26376670351868803,0.8050669708016591,218.88888888888889,67.77777777777777,59.72222222222222,58.33333333333334,-10.8,220,5.6,0.6000000000000001,137.60555977867708,137.60555977867708,0.0,969412.5495984514,99.73151294496289,99.73151294496289,0.0,1279611.3997247424,993.2008373487064
7.449999999999998,7.833333333333332,8.166666666666666,313.5,313.6666666666667,314.1666666666667,-20.866666666666667,-21.066666666666666,-21.283333333333328,0.000535,1.05,0.0,999.6203333333334,0.22646056115726795,1.015746430637303,320.0,174.16666666666663,406.38888888888886,81.3888888888889,-8.4,220,6.1,0.6000000000000001,162.2609443504853,162.2609443504853,0.0,969412.5495984514,391.7922483106268,391.7922483106268,0.0,1279611.3997247424,1049.83687994415
7.4833333333333325,7.833333333333332,8.116666666666667,314.8333333333333,315.0,315.0,-21.316666666666666,-21.516666666666666,-21.716666666666665,0.00047999999999999996,1.1166666666666665,0.0,999.9471666666667,0.20053044218376997,1.1342472100971657,370.0,207.77777777777774,398.33333333333326,102.77777777777777,-6.3,220,6.4,0.6000000000000001,170.00700257533327,170.00700257533327,0.0,969412.5495984514,450.3106986374273,450.3106986374273,0.0,1279611.3997247424,1075.8451686558687
7.133333333333333,7.466666666666668,7.716666666666666,314.3333333333333,314.6666666666667,314.6666666666667,-21.65,-21.85,-22.05,0.00047000000000000004,0.9166666666666666,0.0,1000.2933333333334,0.19425876991556015,1.1142519130373811,365.0,114.16666666666669,50.555555555555564,101.11111111111113,-5.0,220,6.4,0.6000000000000001,152.16595550675055,152.16595550675055,0.0,969412.5495984514,141.52151656837677,141.52151656837677,0.0,1279611.3997247424,1077.6591771479998
6.599999999999999,6.866666666666667,7.133333333333333,311.6666666666667,311.6666666666667,311.6666666666667,-21.883333333333336,-22.08333333333333,-22.28333333333333,0.00047000000000000004,0.7333333333333334,24.633333333333336,1000.82,0.19113306218056275,1.0485762212682896,305.8333333333333,132.5,221.38888888888889,84.16666666666667,-4.3,210,6.4,0.6000000000000001,123.84446145500792,123.84446145500792,0.0,969412.5495984514,253.18287765367054,253.18287765367054,0.0,1279611.3997247424,1104.9710301565312
5.95,6.183333333333334,6.383333333333334,308.8333333333333,308.8333333333333,309.0,-21.88333333333333,-22.1,-22.3,0.00047000000000000004,0.7333333333333333,89.69999999999997,1001.365,0.17334252588375634,1.0237332793506468,196.38888888888889,52.22222222222222,35.833333333333336,47.22222222222222,-4.2,210,6.4,0.6000000000000001,95.5819268781173,95.5819268781173,0.0,969412.5495984514,57.33983186168947,57.33983186168947,0.0,1279611.3997247424,1154.9833154295727
5.3500000000000005,5.550000000000002,5.716666666666666,305.0,305.1666666666667,305.5,-21.73333333333333,-21.933333333333334,-22.18333333333333,0.00047000000000000004,0.8166666666666668,150.45000000000005,1001.8783333333334,0.16352583865491555,0.9605876246875468,49.444444444444436,15.555555555555555,17.777777777777782,14.166666666666664,-4.3,210,6.4,0.6000000000000001,71.28206659366914,71.28206659366914,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1200.9187798656942
4.866666666666667,5.016666666666667,5.15,304.1666666666667,304.5,304.6666666666667,-21.4,-21.633333333333336,-21.85,0.00047000000000000004,0.9666666666666668,204.13333333333333,1002.205,0.13943223149778158,0.9711786975535432,0.0,0.0,0.0,0.0,-4.6,210,6.1,0.6000000000000001,56.98150434618795,56.98150434618795,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1211.8053542653495
